H2,CO,C2H4,C2H2,C2H6,CH4,H2_integ,H2_delta,CO_integ,CO_delta,C2H4_integ,C2H4_delta,C2H2_integ,C2H2_delta,C2H6_integ,C2H6_delta,CH4_integ,CH4_delta,H2_norm,CH4_norm,C2H6_norm,C2H2_norm,CO_norm
0.0002733638955199,0.0125551099579999,0.0019515570392,0.0253835838115197,0.0022249209347199,0.0256569477070396,-0.33867321416886365,0.0,-6.7011324074235015,0.0,-1.1015672057005934,0.0,-13.740938029015858,0.0,-1.440240419869456,0.0,-14.0796112431847,0.0,-0.0047266361044801,0.0176569477070396,-0.0037750790652801,0.0245835838115197,-0.040444890042000095
0.0002747261258399,0.012566292975,0.0019539060188,0.0254073120758399,0.0022286321446399,0.025682038201679802,-0.33812512414750384,1.362230320000029e-06,-6.676011004490502,1.1183017000100659e-05,-1.0976617426425934,2.348979599999749e-06,-13.690147133128498,2.372826432020178e-05,-1.4357868667900962,3.7112099199997778e-06,-14.028272257275983,2.5090494640202243e-05,-0.0047252738741601005,0.017682038201679802,-0.0037713678553601003,0.024607312075839903,-0.040433707025
0.0002761424812,0.012577806791,0.0019563647413,0.0254317560632,0.0022325072225,0.0257078985444,-0.33757425554046394,1.4163553600999765e-06,-6.650866904724501,1.1513815999999663e-05,-1.0937514718824934,2.458722500000253e-06,-13.639308064989457,2.4443987360098923e-05,-1.4313257274229563,3.875077860100284e-06,-13.976882320529903,2.586034272019852e-05,-0.0047238575188,0.0177078985444,-0.0037674927775,0.024631756063200002,-0.040422193209
0.00027761384254,0.012589656789,0.0019589349929,0.02545692742054,0.00223654883544,0.025734541263080002,-0.33702049921672395,1.4713613400000355e-06,-6.625699441144501,1.184999799999989e-05,-1.0898361721482934,2.570251599999865e-06,-13.588419381505718,2.5171357339998784e-05,-1.4268566713650161,4.041612939999738e-06,-13.925439880722422,2.664271868000126e-05,-0.00472238615746,0.01773454126308,-0.0037634511645600003,0.02465692742054,-0.040410343211
0.00027914101265,0.012601847877,0.0019616184011,0.02548283676665,0.00224075941375,0.025761977779299998,-0.3364637443615339,1.5271701099999532e-06,-6.600507936478501,1.2191087999999586e-05,-1.0859156187542935,2.6834082000001293e-06,-13.537479617318526,2.5909346109999343e-05,-1.4223793631158264,4.210578310000299e-06,-13.873943361680041,2.7436516219996043e-05,-0.00472085898735,0.017761977779299998,-0.00375924058625,0.02468283676665,-0.040398152123
0.00028072471282,0.0126143844619999,0.0019644164287,0.0255094936368198,0.00224514114152,0.0257902183496398,-0.33590387863606397,1.5837001700000374e-06,-6.575291704139501,1.2536584999899708e-05,-1.0819895839244937,2.798027600000013e-06,-13.486487286915056,2.66568701698007e-05,-1.4178934625605562,4.381727769999996e-06,-13.822391165551103,2.8240570339801985e-05,-0.0047192752871800005,0.0177902183496398,-0.00375485885848,0.0247094936368198,-0.0403856155380001
0.0002823655797,0.012627270437,0.0019673303663,0.0255369064537,0.002249695946,0.0258192720334,-0.33534078834354397,1.6408668799999847e-06,-6.550050049240501,1.2885975000100428e-05,-1.0780578371294935,2.9139376000000307e-06,-13.435440886824537,2.7412816880199864e-05,-1.4133986254730362,4.554804479999907e-06,-13.770781675168063,2.9053683760198873e-05,-0.0047176344203,0.0178192720334,-0.003750304054,0.0247369064537,-0.040372729563
0.00028406416243,0.0126405091559999,0.0019703613274,0.0255650824744298,0.00225442548983,0.0258491466368598,-0.33477435860141397,1.6985827300000059e-06,-6.524782269647502,1.3238718999900034e-05,-1.0741201454357936,3.030961099999719e-06,-13.384338897896406,2.8176020729801105e-05,-1.4088945040372063,4.7295438299998875e-06,-13.719113256497803,2.987460345980214e-05,-0.00471593583757,0.0178491466368598,-0.00374557451017,0.024765082474429802,-0.0403594908440001
0.00028582091982,0.012654103424,0.0019735102423,0.02559402776782,0.00225933116212,0.02587984868764,-0.334204473519164,1.7567573900000022e-06,-6.499487657067502,1.3594268000099996e-05,-1.0701762738660936,3.14891490000007e-06,-13.333179787654156,2.8945293390199994e-05,-1.404380747385256,4.905672290000072e-06,-13.667384261173304,3.0702050780199996e-05,-0.00471417908018,0.01787984868764,-0.00374066883788,0.024794027767820002,-0.040345896576
0.00028763621798,0.0126680554789999,0.0019767778533,0.0256237471759798,0.00226441407128,0.0259113833939598,-0.333631016381364,1.815298160000008e-06,-6.474165498164502,1.3952054999899835e-05,-1.0662259857704934,3.2676110000001007e-06,-13.281962012710355,2.9719408159798594e-05,-1.399857002151856,5.082909159999892e-06,-13.615593029091704,3.153470631979752e-05,-0.00471236378202,0.0179113833939598,-0.0037355859287200002,0.0248237471759798,-0.0403319445210001
0.00028951032797,0.012682366976,0.0019801647099999,0.02565424427997,0.0022696750379699,0.02594375460794,-0.333053869835414,1.87410998999998e-06,-6.4488150757095015,1.4311497000100287e-05,-1.0622690432071935,3.38685669990001e-06,-13.230684021254405,3.0497103990202723e-05,-1.3953229130426061,5.26096668989999e-06,-13.563737891089804,3.23712139802014e-05,-0.00471048967203,0.01794375460794,-0.0037303249620301003,0.024854244279970003,-0.040317633024
0.0002914434237699,0.012697038981,0.0019836711653,0.0256855213857699,0.0022751145890699,0.0259769648095398,-0.3324729160836741,1.933095799899992e-06,-6.423435669752502,1.467200500000071e-05,-1.0583052073318937,3.5064553001000476e-06,-13.179344255588665,3.1277105799899785e-05,-1.3907781234155663,5.439551100000148e-06,-13.511817171672323,3.321020159980162e-05,-0.0047085565762301,0.0179769648095398,-0.0037248854109301,0.024885521385769903,-0.040302961018999994
