H2,CO,C2H4,C2H2,C2H6,CH4,H2_integ,H2_delta,CO_integ,CO_delta,C2H4_integ,C2H4_delta,C2H2_integ,C2H2_delta,C2H6_integ,C2H6_delta,CH4_integ,CH4_delta,H2_norm,CH4_norm,C2H6_norm,C2H2_norm,CO_norm
0.0014888055512,0.018852971137,0.0045355318628999,0.0391947478252,0.0060243374140999,0.040683553376400006,-0.7342661671020918,0.0,-8.578906124910993,0.0,-2.1944222723096938,0.0,-17.89207841692408,0.0,-2.928688439411787,0.0,-18.62634458402619,0.0,-0.0035111944488000002,0.032683553376400006,2.433741409989948e-05,0.0383947478252,-0.034147028863
0.0014897377216,0.018860714391,0.004539888619,0.0392111665036,0.0060296263406,0.0407009042252,-0.7312876238292918,9.321703999998123e-07,-8.541192439382993,7.743253999999145e-06,-2.1853468518277936,4.356756100100563e-06,-17.81367250259528,1.6418678400000053e-05,-2.9166344756570872,5.288926500100592e-06,-18.544960126424588,1.7350848799994878e-05,-0.0035102622784,0.0327009042252,2.962634060000007e-05,0.0384111665036,-0.034139285608999995
0.0014906933021,0.018868680062,0.0045443540844,0.0392280534261,0.0060350473864999995,0.0407187467282,-0.7283071928055918,9.55580500000032e-07,-8.503463044929994,7.965671000000757e-06,-2.1762626091243935,4.4654653999992924e-06,-17.735233282665583,1.688692250000068e-05,-2.904569801929987,5.421045899999324e-06,-18.463540475471188,1.7842502999999843e-05,-0.0035093066979,0.0327187467282,3.5047386499999396e-05,0.0384280534261,-0.034131319938
0.0014916716053,0.018876861619,0.0045489250665,0.039245394843299995,0.0060405966718,0.0407370664486,-0.7253248278981919,9.783032000000493e-07,-8.465717503248992,8.181556999997674e-06,-2.1671693299734938,4.57098210000003e-06,-17.65675983439618,1.734141719999388e-05,-2.892494157871687,5.5492853000002965e-06,-18.382084662294385,1.831972039999935e-05,-0.0035083283947,0.0327370664486,4.059667179999969e-05,0.03844539484329999,-0.034123138381
0.0014926718997,0.018885252112,0.0045535981687,0.039263176123700005,0.0060462700684,0.0407558480234,-0.7223404843931918,1.0002943999999538e-06,-8.427955389517994,8.390493000002414e-06,-2.1580668067382938,4.673102200000376e-06,-17.57825126342918,1.7781280400010202e-05,-2.880407291131487,5.6733966000005465e-06,-18.300591747822388,1.87815748000017e-05,-0.0035073281003,0.0327558480234,4.627006840000024e-05,0.0384631761237,-0.034114747887999994
0.0014936934112999,0.018893844187,0.0045583697963,0.0392813817852999,0.006052063207599901,0.0407750751965998,-0.7193541190821919,1.0215115999001687e-06,-8.390176293218992,8.592074999997507e-06,-2.1489548387732937,4.771627600000383e-06,-17.499706705520182,1.820566159989323e-05,-2.8683089578554872,5.793139199900335e-06,-18.219060824602387,1.9227173199798386e-05,-0.0035063065887001,0.0327750751965998,5.2063207599900574e-05,0.0384813817852999,-0.034106155813
0.0014947353244,0.018902630096,0.0045632361627,0.039299995516399996,0.0060579714871,0.0407947308408,-0.7163656903464921,1.0419131000998904e-06,-8.352379818935994,8.785909000001008e-06,-2.139833232814294,4.866366399999822e-06,-17.42112532821848,1.8613731100097786e-05,-2.8561989231607874,5.908279500099062e-06,-18.137491018564987,1.9655644200200495e-05,-0.0035052646756,0.0327947308408,5.7971487099999636e-05,0.038499995516399994,-0.034097369904
0.0014957967839,0.018911601712,0.0045681932956,0.0393190002079,0.0060639900795,0.040814796991800004,-0.7133751582381921,1.061459500000016e-06,-8.314565587127994,8.971616000000987e-06,-2.130701803355994,4.957132899999911e-06,-17.34250633249418,1.900469150000611e-05,-2.844076961594187,6.0185924000005775e-06,-18.055881490732386,2.0066151000003307e-05,-0.0035042032161,0.032814796991800003,6.399007950000021e-05,0.0385190002079,-0.034088398288
0.0014968768957,0.018920750542,0.0045732370443,0.0393383779797,0.00607011394,0.040835254875400004,-0.7103824845585921,1.0801117999999048e-06,-8.276733234873994,9.148829999999775e-06,-2.1215603730160937,5.043748700000149e-06,-17.26384895430658,1.9377771799999888e-05,-2.831942857574687,6.12386049999962e-06,-17.97423143886519,2.0457883600000226e-05,-0.0035031231043000004,0.032835254875400004,7.011393999999983e-05,0.0385383779797,-0.034079249458
0.0014979747294,0.018930067745,0.0045783630875,0.0393581102194,0.0060763378169,0.040856084948800005,-0.7073876329334922,1.0978337000001285e-06,-8.238882416586993,9.317203000000496e-06,-2.1124087728842937,5.126043199999396e-06,-17.185152466107482,1.9732239699997434e-05,-2.819796405817787,6.223876900000175e-06,-17.89254009904099,2.0830073400000815e-05,-0.0035020252706,0.032856084948800005,7.633781690000001e-05,0.0385581102194,-0.034069932255
0.0014990893192,0.018939544147,0.0045835669408,0.039378177613200005,0.00608265626,0.0408772669324,-0.7043905688848922,1.114589800000048e-06,-8.201012804694994,9.476402000000578e-06,-2.1032468428559934,5.203853300000602e-06,-17.10641617827488,2.0067393800005107e-05,-2.807637411740887,6.318443100000216e-06,-17.81080674715979,2.118198359999518e-05,-0.0035009106808,0.0328772669324,8.265626000000022e-05,0.0385781776132,-0.03406045585299999
0.0015002196662,0.018949170257,0.0045888439655,0.0393985601802,0.0060890636317,0.040898779846399995,-0.7013912598994922,1.1303469999999257e-06,-8.163124090290992,9.626109999997384e-06,-2.094074431949694,5.27702469999957e-06,-17.027639440481483,2.038256699999491e-05,-2.795465691849187,6.407371699999713e-06,-17.729030700380992,2.1512913999995054e-05,-0.0034997803338,0.032898779846399995,8.906363169999994e-05,0.0385985601802,-0.034050829743
0.0015013647401999,0.018958936285,0.0045941893773,0.039419237310199896,0.0060955541174999,0.040920602050399796,-0.6983896754930923,1.1450739998998798e-06,-8.125215983748992,9.766027999999483e-06,-2.0848913986068935,5.3454117999998316e-06,-16.94882164299108,2.067712999989646e-05,-2.7832810740999867,6.490485799899928e-06,-17.647211318484192,2.1822203999800893e-05,-0.0034986352598001,0.032920602050399796,9.555411749989987e-05,0.038619237310199894,-0.034041063715
0.0015025234814,0.018968832164,0.0045995982553,0.0394401878094,0.0061021217367,0.040942711290799995,-0.6953857872714924,1.1587412001000125e-06,-8.087288215299992,9.895879000000607e-06,-2.0756976109742937,5.40887800000011e-06,-16.869962217871482,2.095049920010361e-05,-2.771083398245787,6.567619200099906e-06,-17.56534800514299,2.210924040019907e-05,-0.0034974765186,0.032942711290799995,0.00010212173669999977,0.0386401878094,-0.034031167836
0.0015036948027,0.018978847567,0.0046050655517,0.039461389936699995,0.0061087603544,0.0409650847394,-0.6923795689873924,1.1713213000001752e-06,-8.049340535568993,1.0015403000000062e-05,-2.0664929471672937,5.467296400000349e-06,-16.79106064012538,2.1202127299994877e-05,-2.758872516154687,6.638617700000307e-06,-17.48344020911279,2.237344860000351e-05,-0.0034963051973,0.0329650847394,0.00010876035440000008,0.03866138993669999,-0.034021152432999996
0.001504877592,0.018988971925,0.0046105861015,0.039482821442,0.0061154636935,0.040987699034,-0.6893709965926924,1.1827892999998878e-06,-8.011372716076993,1.0124358000001416e-05,-2.0572772955140937,5.520549799999976e-06,-16.712116428746683,2.1431505300005538e-05,-2.746648292106787,6.70333910000008e-06,-17.401487425339386,2.2614294600001306e-05,-0.003495122408,0.032987699034,0.00011546369350000016,0.038682821442,-0.034011028075
0.001506070714,0.018999194452,0.0046161546329,0.039504459618000004,0.006122225346899999,0.041010530332,-0.6863600482866925,1.1931219999999736e-06,-7.9733845496999916,1.0222526999999898e-05,-2.0480505547796937,5.5685313999995906e-06,-16.63312914768668,2.1638176000003673e-05,-2.734410603066387,6.7616533999991305e-06,-17.31948919597339,2.283129800000061e-05,-0.0034939292860000004,0.033010530332,0.0001222253468999993,0.038704459618,-0.034000805548
0.0015072730125999,0.019009504166,0.0046217657775,0.039526281344599894,0.0061290387900999,0.0410335543571998,-0.6833467045600925,1.202298599900075e-06,-7.935375851081991,1.0309713999998027e-05,-2.0388126343692936,5.61114460000036e-06,-16.55409840672408,2.1821726599889624e-05,-2.722159338929387,6.813443199900869e-06,-17.237445111284188,2.302402519979707e-05,-0.0034927269874001,0.0330335543571998,0.00012903879009990016,0.03872628134459989,-0.033990495834000004
0.0015084833132,0.019019889906,0.004627414081,0.039548263125199996,0.0061358973942,0.041056746438399995,-0.6803309482342925,1.210300600099903e-06,-7.8973464570099905,1.038574000000042e-05,-2.029563454510794,5.648303499999896e-06,-16.475023862254282,2.1981780600102696e-05,-2.7098944027450873,6.858604100100016e-06,-17.15535481048859,2.3192081200197612e-05,-0.0034915166868,0.033056746438399995,0.00013589739420000017,0.038748263125199994,-0.033980110093999996
0.0015097004252,0.01903034036,0.0046330940141,0.0395703811452,0.0061427944393,0.041080081570399996,-0.6773127644958925,1.2171120000001746e-06,-7.859296226743991,1.0450453999999443e-05,-2.020302946415694,5.679933099999798e-06,-16.39590521798388,2.211802000000318e-05,-2.6976157109115873,6.897045099999756e-06,-17.07321798247979,2.3335132000000536e-05,-0.0034902995748,0.033080081570399995,0.00014279443929999993,0.0387703811452,-0.03396965964
0.001510923144,0.019040844084,0.0046387999837,0.039592611311999995,0.0061497231277,0.041103534456,-0.6742921409266925,1.222718799999932e-06,-7.821225042299991,1.0503724000000825e-05,-2.0110310524178936,5.705969600000062e-06,-16.31674222552668,2.223016679999551e-05,-2.685323193344587,6.928688399999994e-06,-16.991034366453388,2.3452885600003248e-05,-0.003489076856,0.033103534456,0.00014972312769999992,0.03879261131199999,-0.033959155916
0.0015121502538999,0.019051389527,0.004644526344,0.0396149293078999,0.0061566765978998995,0.041127079561799805,-0.6712690675287926,1.2271098999000734e-06,-7.7831328086889915,1.0545443000001958e-05,-2.0017477260901937,5.726360300000073e-06,-16.23753468490678,2.2317995899905074e-05,-2.673016793618987,6.953470199899496e-06,-16.90880375243559,2.3545105799806232e-05,-0.0034878497461001,0.033127079561799805,0.00015667659789989942,0.0388149293078999,-0.033948610473
0.0015133805302,0.019061965053,0.0046502674079,0.0396373106362,0.0061636479381,0.0411506911664,-0.6682435367446927,1.230276300099838e-06,-7.745019454108992,1.057552599999928e-05,-1.9924529323382936,5.741063899999954e-06,-16.158282444962683,2.2381328300097314e-05,-2.6606964690829873,6.971340200100443e-06,-16.826525981707388,2.3611604600196068e-05,-0.0034866194698,0.0331506911664,0.00016364793809999986,0.038837310636199995,-0.033938034947
0.0015146127417,0.019072558967,0.0046560174586,0.0396597306757,0.0061706302003,0.0411743434174,-0.6652155434727928,1.2322115000001216e-06,-7.706884930088993,1.0593914000000398e-05,-1.9831466474717938,5.7500507000003e-06,-16.078985403650787,2.2420039500002653e-05,-2.648362190944587,6.982262200000422e-06,-16.744200947123588,2.365225099999757e-05,-0.0034853872583,0.0331743434174,0.00017063020030000028,0.0388597306757,-0.033927441032999994
0.0015158456534999,0.019083159533,0.0046617707612,0.0396821647194999,0.0061776164146999,0.041198010372999805,-0.6621850850775929,1.2329117999000053e-06,-7.668729211588993,1.060056599999984e-05,-1.9738288592519937,5.75330259999958e-06,-15.999643508255584,2.2434043799902936e-05,-2.636013944329587,6.986214399899368e-06,-16.66182859333319,2.3666955599806194e-05,-0.0034841543465001,0.033198010372999805,0.00017761641469989965,0.0388821647194999,-0.033916840467
0.0015170780291,0.019093755006,0.0046675215739,0.0397045880411,0.006184599603,0.0412216660702,-0.659152161394993,1.2323756000999497e-06,-7.630552297049992,1.059547299999894e-05,-1.9644995669168936,5.750812699999858e-06,-15.920256755494984,2.242332160009436e-05,-2.623651728311887,6.983188300099807e-06,-16.57940891688999,2.365569720019778e-05,-0.0034829219709,0.0332216660702,0.00018459960299999946,0.038904588041099995,-0.033906244993999995
0.0015183086333,0.019104333647,0.0046732641602,0.0397269759273,0.0061915727934999994,0.0412452845606,-0.656116774732593,1.2306041999999955e-06,-7.592354208396992,1.0578641000000277e-05,-1.9551587811827937,5.742586300000289e-06,-15.840825191526585,2.2387886200000984e-05,-2.611275555915387,6.973190499999851e-06,-16.496941966259186,2.3618490399994474e-05,-0.0034816913667,0.0332452845606,0.0001915727934999993,0.038926975927299996,-0.033895666352999995
0.0015195362341,0.019114883755,0.0046789928003,0.0397493037441,0.0061985290344,0.041268839978199995,-0.653078929865193,1.2276007999999401e-06,-7.554134990994993,1.0550107999999364e-05,-1.9458065242222937,5.728640099999897e-06,-15.761348911855187,2.2327816799998235e-05,-2.5988854540874873,6.956240900000271e-06,-16.41442784172039,2.355541759999774e-05,-0.0034804637659,0.033268839978199995,0.00019852903439999958,0.038949303744099995,-0.033885116245
0.001520759606,0.019125393683,0.0046847018025,0.039771546972,0.0062054614085,0.041292306578,-0.650038634025093,1.2233719000000112e-06,-7.515894713556993,1.0509928000002056e-05,-1.936442829619494,5.709002200000174e-06,-15.681828061139086,2.2243227900002605e-05,-2.586481463644587,6.932374100000402e-06,-16.331866695164187,2.3466599800008037e-05,-0.003479240394,0.033292306578,0.00020546140849999998,0.038971546972,-0.033874606317
0.0015219775318,0.019135851869,0.0046903855148,0.0397936812698,0.0062123630466,0.0413156588016,-0.6469958968872931,1.217925800000002e-06,-7.477633468004993,1.0458185999998038e-05,-1.9270677423021938,5.683712300000483e-06,-15.602262832897289,2.213429779999998e-05,-2.5740636391894873,6.9016381000000515e-06,-16.249258729784586,2.3352223599996946e-05,-0.0034780224682000004,0.0333156588016,0.00021236304660000004,0.0389936812698,-0.033864148131
0.0015231888053,0.019146246854,0.0046960383363999,0.039815682513300005,0.0062192271416999,0.0413388713186,-0.643950730550193,1.2112735000000853e-06,-7.439351369281994,1.0394985000002077e-05,-1.917681318450994,5.652821599899313e-06,-15.52265346911419,2.200124350000554e-05,-2.561632049001187,6.864095099899832e-06,-16.166604199664384,2.3212516999999988e-05,-0.0034768111947,0.0333388713186,0.00021922714169989987,0.0390156825133,-0.033853753146
0.0015243922340999,0.019156567304,0.004701654729,0.0398375268420999,0.006226046963099899,0.0413619190761998,-0.6409031495107931,1.2034287998998524e-06,-7.401048555123993,1.032045000000023e-05,-1.9082836253855942,5.616392600099954e-06,-15.443000259758788,2.184432879989706e-05,-2.5491867748963872,6.8198213999991555e-06,-16.083903409269585,2.30477575998006e-05,-0.0034756077659001,0.0333619190761998,0.00022604696309989902,0.0390375268420999,-0.033843432696
0.0015255866411,0.019166802041,0.0047072292278,0.0398591907231,0.0062328158689,0.041384777364199994,-0.6378531706355932,1.1944070001000066e-06,-7.362725185778993,1.023473699999708e-05,-1.8988747414287943,5.574498799999945e-06,-15.36330354219359,2.1663881000097418e-05,-2.536727912064387,6.7689058001006025e-06,-16.001156712829182,2.2858288000193738e-05,-0.0034744133589,0.033384777364199994,0.00023281586889999963,0.0390591907231,-0.033833197959
0.0015267708677999,0.019176940055,0.0047127564522,0.0398806509777999,0.0062395273199999,0.041407421845599805,-0.6348008131266933,1.1842266999001656e-06,-7.324381443682993,1.013801400000236e-05,-1.8894547557487942,5.52722440000028e-06,-15.28356370049269,2.1460254699900982e-05,-2.5242555688754873,6.711451099900012e-06,-15.918364513619384,2.2644481399811123e-05,-0.0034732291322001002,0.033407421845599805,0.00023952731999989964,0.0390806509777999,-0.033823059945
0.0015279437759,0.019186970533,0.0047182311169,0.0399018848419,0.0062461748928,0.0414298286178,-0.6317460984829935,1.172908100099913e-06,-7.286017533094993,1.0030477999998372e-05,-1.880023768179694,5.4746647000000065e-06,-15.20378116467299,2.1233864100099475e-05,-2.5117698666626875,6.647572800100136e-06,-15.835527263155985,2.240677220019527e-05,-0.0034720562241,0.0334298286178,0.0002461748927999998,0.0391018848419,-0.033813029467
0.0015291042500999,0.019196882877,0.0047236480423,0.0399228700040999,0.0062527522923999,0.041451974254199796,-0.6286890504569935,1.1604741999000998e-06,-7.247633679684993,9.912343999999434e-06,-1.870581889020494,5.41692539999996e-06,-15.123956409826988,2.0985162199900487e-05,-2.4992709394774875,6.577399599899843e-06,-15.752645460283983,2.2145636399795166e-05,-0.0034708957499001002,0.033451974254199796,0.0002527522923998996,0.0391228700040999,-0.033803117123
0.0015302511997,0.019206666727,0.0047290021645,0.0399435846537,0.0062592533642,0.0414738358534,-0.6256296950071936,1.1469496000999883e-06,-7.209230130080993,9.78385000000026e-06,-1.861129238813694,5.354122200000068e-06,-15.04408995516919,2.0714649600100943e-05,-2.4867589338208878,6.50107180010049e-06,-15.669719650176386,2.1861599200201365e-05,-0.0034697488003,0.0334738358534,0.0002592533642000001,0.0391435846537,-0.033793333273
0.0015313835615,0.019216311978,0.0047342885451,0.0399640075175,0.0062656721066000004,0.041495391079,-0.6225680602459935,1.1323617999999414e-06,-7.170807151375993,9.645251000001132e-06,-1.851665948104094,5.28638060000048e-06,-14.964182362997988,2.0422863799995916e-05,-2.4742340083500878,6.418742400000205e-06,-15.586750423243986,2.1555225600003447e-05,-0.0034686164385,0.033495391079,0.0002656721066000003,0.039164007517499995,-0.033783688022
0.0015325003011,0.019225808805,0.0047395023812,0.0399841179111,0.0062720026823,0.0415166182122,-0.6195041763833936,1.116739599999958e-06,-7.132365030592993,9.49682700000093e-06,-1.842192157177794,5.213836099999571e-06,-14.884234237569387,2.011039360000355e-05,-2.4616963335611874,6.3305756999995286e-06,-15.503738413952785,2.1227133199998305e-05,-0.0034674996989,0.0335166182122,0.00027200268229999984,0.0391841179111,-0.033774191195
0.0015336004152999,0.019235147675,0.0047446390142,0.040003895765299904,0.0062782394294999,0.041537496180599806,-0.6164380756669937,1.100114199899943e-06,-7.093904074112993,9.338870000000221e-06,-1.8327080157823938,5.136632999999842e-06,-14.804246223892989,1.9777854199903855e-05,-2.4491460914493874,6.236747199899785e-06,-15.420684299559984,2.0877968399807267e-05,-0.0034663995847001,0.033537496180599806,0.0002782394294998996,0.0392038957652999,-0.033764852325
0.0015346829337999,0.019244319371,0.0047496939387,0.0400233216757999,0.0062843768724999,0.041558004609599804,-0.6133697923178939,1.0825185000000025e-06,-7.055424607066993,9.17169599999948e-06,-1.823213682829494,5.054924499999988e-06,-14.72421900645189,1.942591049999831e-05,-2.436583475147388,6.1374430000002075e-06,-15.337588798769785,2.0508428999997663e-05,-0.0034653170662001,0.033558004609599804,0.00028437687249989983,0.0392233216757999,-0.033755680629
0.0015357469212999,0.019253315006,0.0047546628114,0.0400423769332999,0.0062904097326999,0.041578123854599795,-0.610299362462794,1.0639875000001062e-06,-7.016926972689993,8.995634999998253e-06,-1.8137093260793937,4.968872700000099e-06,-14.64415330784279,1.905525749999748e-05,-2.4240086885421883,6.032860200000205e-06,-15.254452670305586,2.0119244999991515e-05,-0.0034642530787001,0.033578123854599795,0.00029040973269990004,0.0392423769332999,-0.033746684994
0.0015367914791,0.019262126041,0.0047595414583999,0.0400610435611,0.0062963329374999,0.041597835040199996,-0.6072268240623941,1.0445578000999045e-06,-6.978411531642993,8.811035000000356e-06,-1.804195121809594,4.8786469998996634e-06,-14.56404988734839,1.8666627800097146e-05,-2.4114219458719885,5.923204799999568e-06,-15.171276711410787,1.971118560020052e-05,-0.0034632085209,0.033597835040199996,0.0002963329374998996,0.039261043561099995,-0.033737873959
0.0015378157465,0.019270744298,0.0047643258834,0.0400793043425,0.006302141629899999,0.041617120088999995,-0.6041522168367941,1.024267400000006e-06,-6.939878661303992,8.618256999999574e-06,-1.794671254467794,4.7844250001000815e-06,-14.483909539444788,1.826078139999937e-05,-2.3988234713045884,5.808692400099437e-06,-15.088061756281586,1.9285048799999593e-05,-0.0034621842535,0.033617120088999995,0.00030214162989999904,0.039279304342499995,-0.033729255702
0.0015388189026,0.019279161981,0.0047690122746,0.0400971428646,0.0063078311772,0.0416359617672,-0.6010755821876941,1.0031560999999682e-06,-6.901328755024992,8.417683000000453e-06,-1.785137916309794,4.686391200000618e-06,-14.403733092237688,1.783852210000131e-05,-2.3862134984974883,5.68954730000102e-06,-15.004808674425387,1.884167820000171e-05,-0.0034611810974,0.0336359617672,0.00030783117720000006,0.039297142864599996,-0.033720838019
0.0015398001679,0.01928737168,0.0047735970116,0.0401145435279,0.0063133971795,0.0416543436958,-0.597996963117194,9.812653000000095e-07,-6.862762221363993,8.209698999998849e-06,-1.7755953070235941,4.584736999999409e-06,-14.323521405845186,1.740066329999901e-05,-2.3735922701407883,5.566002299999852e-06,-14.921518368962385,1.838192860000032e-05,-0.0034601998321,0.0336543436958,0.0003133971794999999,0.039314543527899995,-0.03371262832
0.0015407588050999,0.019295366393,0.0047780766712,0.040131491591099896,0.006318835476299901,0.041672250396199796,-0.5949164041441941,9.58637199900171e-07,-6.824179483290993,7.99471300000007e-06,-1.766043633340794,4.479659600000428e-06,-14.243275370726188,1.6948063199899444e-05,-2.3609600374849884,5.438296799900599e-06,-14.838191774870385,1.7906700399798747e-05,-0.0034592411949001,0.033672250396199796,0.0003188354762999005,0.039331491591099894,-0.033704633607000004
