H2,CO,C2H4,C2H2,C2H6,CH4,H2_integ,H2_delta,CO_integ,CO_delta,C2H4_integ,C2H4_delta,C2H2_integ,C2H2_delta,C2H6_integ,C2H6_delta,CH4_integ,CH4_delta,H2_norm,CH4_norm,C2H6_norm,C2H2_norm,CO_norm
0.00081925079095,0.0098676433274,0.0081740539781999,0.02055453744575,0.0089933047691499,0.0213737882367,-0.5296319662018686,0.0,-6.231079672722996,0.0,-3.864670703528395,0.0,-12.991791311647853,0.0,-4.394302669730263,0.0,-13.521423277849722,0.0,-0.0041807492090500005,0.013373788236700001,0.0029933047691499005,0.019754537445750002,-0.0431323566726
0.00081942391301,0.0098723099199999,0.0081729619786,0.0205640437530098,0.008992385891610001,0.0213834676660198,-0.5279932914979085,1.7312205999992468e-07,-6.211339719475595,4.666592599900099e-06,-3.848323687571595,-1.091999599899321e-06,-12.950672730449094,9.50630725980034e-06,-4.376316979069503,-9.188775398991794e-07,-13.478666021947001,9.679429319800481e-06,-0.00418057608699,0.013383467666019801,0.0029923858916100013,0.019764043753009802,-0.0431276900800001
0.0008196009117499,0.0098770039445,0.0081718752458,0.0205736088007499,0.0089914761575499,0.0213932097124998,-0.5263542666731487,1.7699873990008764e-07,-6.1915904056110955,4.694024500099397e-06,-3.8319788503471948,-1.0867328000003368e-06,-12.909535077895333,9.565047740099641e-06,-4.358333117020343,-9.097340601012249e-07,-13.435889344568482,9.742046479997019e-06,-0.0041803990882501,0.013393209712499798,0.0029914761575499,0.019773608800749902,-0.0431229960555
0.00081978209763,0.0098817275977,0.0081707942015,0.02058323729303,0.008990576299129999,0.02140301939066,-0.5247148836637687,1.8118588009997157e-07,-6.171831674068896,4.723653200000913e-06,-3.8156361808998946,-1.081044300001166e-06,-12.868378231801554,9.628492280099737e-06,-4.340351064563663,-8.998584199015197e-07,-13.393093115465323,9.809678160201118e-06,-0.00418021790237,0.01340301939066,0.0029905762991299985,0.01978323729303,-0.0431182724023
0.00081996784822,0.0098864835512999,0.0081697193588,0.020592934950819798,0.008989687207020002,0.0214129027990398,-0.5230751337179187,1.8575058999997004e-07,-6.152063462919895,4.755953599899082e-06,-3.799295667339595,-1.0748426999985378e-06,-12.827202059557703,9.697657789797809e-06,-4.322370801057513,-8.890921099971583e-07,-13.350277193275623,9.883408379800923e-06,-0.00418003215178,0.0134129027990398,0.0029896872070200014,0.0197929349508198,-0.043113516448700095
0.00082015860711,0.0098912749441,0.0081686513202,0.02060270849531,0.00898880992731,0.02142286710242,-0.5214350072625886,1.9075889000005897e-07,-6.132285704424496,4.791392800100255e-06,-3.7829572966605953,-1.0680386000015696e-06,-12.786006416111572,9.77354449020057e-06,-4.304392303923183,-8.772797100015106e-07,-13.307441423374163,9.964303380200629e-06,-0.00417984139289,0.013422867102420001,0.00298880992731,0.01980270849531,-0.0431087250559
0.00082035488253,0.0098961053727,0.0081675907763,0.02061256562793,0.00898794565883,0.02143292051046,-0.5197944937729486,1.9627541999989954e-07,-6.112498324107697,4.830428600000047e-06,-3.7666210545640952,-1.0605438999986005e-06,-12.744791141988333,9.85713262000032e-06,-4.286415548337043,-8.642684800001105e-07,-13.264585635761284,1.0053408039997075e-05,-0.00417964511747,0.013432920510459998,0.0029879456588299998,0.01981256562793,-0.0431038946273
0.0008205572458799,0.00990097888,0.0081665385033,0.020622515005879898,0.0089870957491799,0.021443072251759798,-0.5181535816445387,2.0236334990000882e-07,-6.092701239854996,4.873507299999608e-06,-3.7502869252844953,-1.052273000000728e-06,-12.703556061354522,9.949377949899224e-06,-4.268440506929033,-8.499096501007192e-07,-13.221709642999064,1.0151741299799233e-05,-0.0041794427541201,0.013443072251759797,0.002987095749179899,0.0198225150058799,-0.04309902112
0.0008207663299299,0.0099058999439,0.008165495361,0.0206325662177299,0.0089862616909299,0.0214533325476598,-0.5165122580687289,2.0908405000007093e-07,-6.072894361031096,4.9210639000013545e-06,-3.733954891420195,-1.043142299999092e-06,-12.662300980130912,1.0051211850003322e-05,-4.250467149488924,-8.340582499984789e-07,-13.178813238199643,1.0260295900003935e-05,-0.0041792336700701,0.013453332547659801,0.0029862616909299006,0.019832566217729903,-0.043094100056099996
0.00082098282701,0.0099108734632,0.0081644622898,0.02064272975341,0.00898544511681,0.02146371258042,-0.5148705089117891,2.1649708009999474e-07,-6.053077587623997,4.973519299998966e-06,-3.717624933769395,-1.0330711999999992e-06,-12.621025684159772,1.0163535680098035e-05,-4.232495442681183,-8.16574119899896e-07,-13.135896193071565,1.0380032760198138e-05,-0.00417901717299,0.01346371258042,0.0029854451168100007,0.01984272975341,-0.0430891265368
0.00082120748682,0.009915904743,0.0081634403083,0.020653016972819998,0.00898464779512,0.02147422445964,-0.5132283185979591,2.246598099999884e-07,-6.033250809417797,5.031279799999969e-06,-3.701297031171295,-1.0219815000014204e-06,-12.579729937433543,1.02872194099983e-05,-4.214525349769254,-7.973216900013236e-07,-13.092958256031503,1.0511879220000131e-05,-0.00417879251318,0.01347422445964,0.0029846477951199994,0.01985301697282,-0.043084095257
0.00082144111425,0.0099209994787,0.00816243051,0.02066344007165,0.00898387162425,0.021484881185899998,-0.511585669996889,2.3362742999997327e-07,-6.013413905196097,5.094735699999811e-06,-3.684971160352995,-1.0097982999987543e-06,-12.538413480389073,1.0423098830002198e-05,-4.196556830349883,-7.761708699996483e-07,-13.049999150385963,1.0656726259997834e-05,-0.00417855888575,0.013484881185899997,0.0029838716242499997,0.01986344007165,-0.043079000521299995
0.0008216845668899,0.0099261637386,0.0081614340601,0.0206740120440899,0.0089831186269899,0.0214956966109798,-0.5099425443157491,2.4345263989998533e-07,-5.993566741978797,5.164259900001036e-06,-3.668647295782895,-9.964499000005705e-07,-12.497076028273332,1.0571972439900323e-05,-4.178589840098644,-7.529972601005852e-07,-13.007018572589084,1.0815425079802043e-05,-0.0041783154331101,0.0134956966109798,0.002983118626989899,0.019874012044089902,-0.043073836261399996
0.00082193875244,0.009931403946,0.0081604521917,0.020684746644440002,0.00898239094414,0.021506685396880002,-0.5082989209964192,2.5418555010001207e-07,-5.973709174294196,5.240207400000058e-06,-3.6523254095310946,-9.818684000000716e-07,-12.4557172695848,1.073460035010132e-05,-4.160624330527513,-7.276828498988669e-07,-12.964016190581225,1.0988785900202525e-05,-0.0041780612475600006,0.013506685396880002,0.0029823909441400002,0.019884746644440003,-0.043068596054
0.000822204626,0.0099367268591,0.0081594862023,0.020695658344199997,0.0089816908283,0.0215178629702,-0.5066547776179792,2.658735599999967e-07,-5.9538410434890965,5.322913099998702e-06,-3.6360054711370946,-9.659893999997698e-07,-12.41433686459616,1.0911699759995341e-05,-4.142660248755073,-7.001158400000984e-07,-12.920991642214146,1.1177573319996748e-05,-0.004177795374,0.013517862970199999,0.0029816908283,0.0198956583442,-0.0430632731409
0.00082248318711,0.0099421395506,0.00815853745,0.02070676228831,0.00898102063711,0.02152924547542,-0.5050100898048692,2.7856110999997536e-07,-5.933962177079397,5.412691500001135e-06,-3.619687447484795,-9.487523000006881e-07,-12.37293444396365,1.1103944110003872e-05,-4.124697537289663,-6.701911900008212e-07,-12.877944533768526,1.1382505220002004e-05,-0.00417751681289,0.01352924547542,0.0029810206371099993,0.019906762288310002,-0.0430578604494
0.00082277547672,0.0099476493867,0.0081576073489,0.02071807425012,0.00898038282562,0.02154084972684,-0.5033648311410391,2.9228961000008803e-07,-5.914072388142096,5.509836099999027e-06,-3.603371302685895,-9.301010999995807e-07,-12.33150960742522,1.131196180999966e-05,-4.106736133826933,-6.378114899997095e-07,-12.834874438566265,1.1604251419997796e-05,-0.00417722452328,0.013540849726839999,0.0029803828256199996,0.019918074250120002,-0.0430523506133
