H2,CO,C2H4,C2H2,C2H6,CH4,H2_integ,H2_delta,CO_integ,CO_delta,C2H4_integ,C2H4_delta,C2H2_integ,C2H2_delta,C2H6_integ,C2H6_delta,CH4_integ,CH4_delta,H2_norm,CH4_norm,C2H6_norm,C2H2_norm,CO_norm
0.0024043072255,0.0099503371329,0.0017442639272999,0.0223049814913,0.0041485711527999,0.0247092887168,-1.097894336449892,0.0,-5.75141736305985,0.0,-0.7877413823041929,0.0,-12.600729062569583,0.0,-1.8856357187540869,0.0,-13.698623399019471,0.0,-0.0025956927745000003,0.0167092887168,-0.0018514288472001005,0.0215049814913,-0.0430496628671
0.0024041790838,0.0099478753676,0.0017433150780999,0.022299929819,0.0041474941618999004,0.024704108902799997,-1.093085850140592,-1.281416999996711e-07,-5.7315191505593495,-2.4617653000009315e-06,-0.784253803298793,-9.488491999999973e-07,-12.556124151259281,-5.051672299999366e-06,-1.877339653439387,-1.0769908999992348e-06,-13.649210001399872,-5.179814000003807e-06,-0.0025958209162,0.016704108902799997,-0.0018525058381000997,0.021499929819,-0.0430521246324
0.0024040741188,0.0099456736877,0.0017424130623,0.0222954214942,0.0041464871811,0.024699495613,-1.088277596937992,-1.0496499999994996e-07,-5.711625601504049,-2.201679899999434e-06,-0.7807680751583931,-9.020157999001244e-07,-12.511528799946083,-4.508324799999686e-06,-1.869045672096387,-1.0069807999000743e-06,-13.599806396884071,-4.6132897999970335e-06,-0.0025959258812,0.016699495613,-0.0018535128188999998,0.0214954214942,-0.043054326312299995
0.0024039912233,0.0099437196693,0.0017415556425,0.0222914305619,0.004145546865799999,0.024695421785199997,-1.0834695315958922,-8.289550000031495e-08,-5.6917362081470495,-1.954018400000465e-06,-0.7772841064535931,-8.574198000000418e-07,-12.466941947889984,-3.990932299999944e-06,-1.8607536380494871,-9.403153000010073e-07,-13.550411479485872,-4.0738278000024275e-06,-0.0025960087767000002,0.016695421785199997,-0.0018544531342000008,0.0214914305619,-0.0430562803307
0.0024039292926,0.0099420009147,0.0017407405864,0.022287931121999997,0.004144669879,0.0246918604146,-1.0786616110799923,-6.193069999969186e-08,-5.6718504875630495,-1.7187546000000525e-06,-0.7738018102246931,-8.150561000000098e-07,-12.422362586206082,-3.499439900002399e-06,-1.852463421304687,-8.769867999997016e-07,-13.501024197286073,-3.561370599997754e-06,-0.0025960707074,0.0166918604146,-0.0018553301210000005,0.021487931122,-0.0430579990853
0.0024038872277,0.0099405050916,0.0017399656734,0.0222848974109,0.0041438529011,0.0246887846386,-1.0738537945596922,-4.2064900000315236e-08,-5.65196798155675,-1.4958230999985445e-06,-0.7703211039648932,-7.74912999999865e-07,-12.377789757673183,-3.033711099997838e-06,-1.8441748985245872,-8.169778999995297e-07,-13.451643552232872,-3.0757759999985868e-06,-0.0025961127723000002,0.0166887846386,-0.0018561470989,0.0214848974109,-0.0430594949084
0.0024038639389,0.0099392199714,0.0017392287013,0.022282303881699998,0.0041430926402,0.0246861678206,-1.0690460433930922,-2.3288800000010462e-08,-5.632088256493749,-1.2851202000011691e-06,-0.7668419095901932,-7.369720999999847e-07,-12.333222556380582,-2.593529200001915e-06,-1.8358879529832872,-7.60260900000212e-07,-13.402268599773672,-2.6168180000014918e-06,-0.0025961360611000002,0.0166861678206,-0.0018569073598000002,0.0214823038817,-0.0430607800286
0.0024038583491,0.0099381334677,0.0017385274939,0.0222801252845,0.004142385843,0.0246839836336,-1.0642383211050923,-5.589800000042194e-09,-5.61221090305465,-1.086503699999214e-06,-0.7633641533949932,-7.012074000000389e-07,-12.288660127214383,-2.1785971999963016e-06,-1.8276024745000872,-7.067972000000811e-07,-13.352898448319472,-2.1841870000011143e-06,-0.0025961416509000003,0.0166839836336,-0.0018576141570000003,0.021480125284500003,-0.0430618665323
0.0024038693974,0.0099372336738,0.0017378599070999,0.022278336745000002,0.0041417293044998995,0.0246822061424,-1.0594305933585921,1.1048300000131989e-08,-5.59233553591315,-8.997938999999455e-07,-0.7598877659939932,-6.675868001000326e-07,-12.244101665184884,-1.7885394999993254e-06,-1.8193183593525875,-6.565385001003343e-07,-13.303532258543472,-1.7774911999987597e-06,-0.0025961306026,0.0166822061424,-0.0018582706955001006,0.021478336745000003,-0.0430627663262
0.002403896042,0.0099365088995,0.0017372238359,0.022276913841,0.0041411198779,0.024680809883,-1.0546228279191923,2.6644599999871982e-08,-5.57246179333985,-7.247742999996754e-07,-0.7564126822509933,-6.360711998999648e-07,-12.199546414598883,-1.4229040000007798e-06,-1.8110355101701874,-6.09426599899876e-07,-13.254169242518072,-1.3962593999987394e-06,-0.0025961039580000003,0.016680809883,-0.0018588801221000005,0.021476913841000003,-0.0430634911005
